Sc,lmh,SpAc,response,rt,subj_idx,CE,SC,CE_squared,SC_squared
3,high,Ac,1,0.523,ppn6,0.9676974645,1.4914403799,0.2784856969,0.3217338494
3,high,Ac,1,0.418,ppn6,0.7805185468,1.1113765972,0.1159664855,0.0350259058
3,high,Ac,1,0.458,ppn6,0.8229388224,1.1752142058,0.1466574412,0.0629958302
3,high,Ac,1,0.326,ppn6,0.698180009,1.1962403326,0.0666672322,0.0739926108
3,high,Ac,1,0.35,ppn6,0.6484881524,1.3784302036,0.0434756396,0.2063028172
3,high,Ac,1,0.374,ppn6,0.6018304704,1.1715862322,0.026195567,0.0611878244
3,high,Ac,1,0.343,ppn6,0.6857404868,1.2283123577,0.060398205,0.0924694225
3,high,Ac,1,0.375,ppn6,0.6025183573,1.3828558627,0.0264187098,0.2103427228
3,high,Ac,1,0.351,ppn6,0.7159256379,1.1005710251,0.0761459818,0.0310980954
3,high,Ac,1,0.405,ppn6,0.6193573915,1.1332552771,0.0321762399,0.0436938639
3,high,Ac,1,0.434,ppn6,0.6872851642,1.4314611718,0.0611598323,0.2572890368
3,high,Ac,1,0.512,ppn6,0.7511993861,1.3209430881,0.0968574913,0.1573856347
3,high,Ac,1,0.476,ppn6,0.5942688617,1.1066043637,0.0238050454,0.0332624131
3,high,Ac,1,0.374,ppn6,0.6461092175,1.2767456428,0.0424892444,0.124271153
3,high,Ac,1,0.415,ppn6,0.6236582328,1.1211975547,0.0337376844,0.0387983825
3,high,Ac,1,0.489,ppn6,0.7455596466,1.2487013395,0.0933789057,0.1052852165
3,high,Ac,1,0.412,ppn6,0.9244213103,1.2944784228,0.2346833598,0.1370879641
3,high,Ac,1,0.418,ppn6,0.760769527,1.272375747,0.1029059052,0.1212092877
3,high,Ac,1,0.366,ppn6,0.6155384377,1.2296032536,0.0308207566,0.0932561805
3,high,Ac,1,0.41,ppn6,0.750341417,1.1385156611,0.0963241942,0.0459206998
3,high,Ac,1,0.45,ppn6,0.8694488568,1.5110348598,0.1844434783,0.3443463932
3,high,Ac,0,0.659,ppn6,0.6987005041,1.5359880323,0.0669362868,0.3742546141
3,high,Ac,1,0.376,ppn6,0.677125694,1.216255944,0.0562380688,0.0852823617
3,high,Ac,1,0.403,ppn6,0.6188885535,1.209617739,0.0320082619,0.0814492984
3,high,Ac,1,0.545,ppn6,0.6997006478,1.159169766,0.0674548024,0.0551992759
3,high,Ac,1,0.381,ppn6,0.7725473984,1.2194630478,0.1106010585,0.0871657975
3,high,Ac,1,0.312,ppn6,0.8905569983,1.4027798418,0.2030196097,0.229015211
3,high,Ac,1,0.478,ppn6,0.8298085636,1.3635795635,0.1519662902,0.193032868
3,high,Ac,1,0.412,ppn6,0.6995361393,1.1951804754,0.067369377,0.0734171382
3,high,Ac,1,0.408,ppn6,0.8284954307,1.4153870137,0.1509442212,0.2412406105
3,high,Ac,1,0.335,ppn6,0.9042069157,1.2149604144,0.2155066069,0.0845273694
3,high,Ac,1,0.354,ppn6,1.0412094727,1.4535574546,0.3614768499,0.2801933722
3,high,Ac,1,0.363,ppn6,0.9956382956,1.2452831665,0.3087561147,0.1030786645
3,high,Ac,1,0.398,ppn6,1.1884543811,1.2819505774,0.5602138631,0.1279679433
3,high,Ac,1,0.345,ppn6,1.0034730657,1.0945806903,0.317524408,0.0290212301
3,high,Ac,1,0.434,ppn6,0.6174844617,1.2360581863,0.0315078254,0.0972402452
3,high,Ac,1,0.428,ppn6,0.6116793042,1.1233599446,0.0294806428,0.0396549235
3,high,Ac,1,0.332,ppn6,0.7235163358,1.4720017406,0.0803928401,0.3000599005
3,high,Ac,1,0.457,ppn6,0.735808228,1.4278970199,0.0875143262,0.2536860029
3,high,Ac,1,0.351,ppn6,0.7575553537,1.322243968,0.10085409,0.1584194934
3,high,Ac,1,0.387,ppn6,0.6714156936,1.4842342353,0.0535624691,0.3136108987
3,high,Ac,1,0.47,ppn6,0.681704913,1.4349083195,0.0584309219,0.260797959
3,high,Ac,1,0.358,ppn6,0.6745861589,1.1685618323,0.0550400385,0.0597007298
3,high,Ac,1,0.384,ppn6,0.8383349779,1.5263774422,0.1586866692,0.3625881605
3,high,Ac,1,0.368,ppn6,0.6200875646,1.1425956267,0.0324387262,0.0476859471
3,high,Ac,1,0.347,ppn6,0.8372023693,1.0958232777,0.1577855915,0.029446139
3,high,Ac,1,0.36,ppn6,0.8508624478,1.1631176886,0.1688243661,0.0570699535
3,high,Ac,1,0.421,ppn6,0.7699589703,1.1457277474,0.108886105,0.0490636867
3,high,Ac,1,0.296,ppn6,0.604510118,1.3899316824,0.0270701518,0.2168831756
3,high,Ac,1,0.422,ppn6,0.6837555507,1.1424274764,0.0594265074,0.047612537
3,high,Ac,1,0.327,ppn6,1.00559787,1.2417349556,0.3199235476,0.1008128866
3,high,Ac,1,0.382,ppn6,0.6488000838,1.3641206384,0.0436058173,0.1935086087
3,high,Ac,1,0.328,ppn6,0.6836406109,1.2319741325,0.0593704816,0.0947098336
3,high,Ac,1,0.363,ppn6,1.0217032723,1.4580077447,0.3384019375,0.2849245476
3,high,Ac,1,0.328,ppn6,0.6963581499,1.3095705782,0.0657297434,0.1484915966
3,high,Ac,1,0.332,ppn6,0.8043105532,1.3873170499,0.1327367345,0.2144547057
3,high,Ac,1,0.393,ppn6,0.6010642885,1.1732047174,0.0259481402,0.0619911465
3,high,Ac,1,0.408,ppn6,0.5906698272,1.2985126385,0.0227074168,0.1400916073
3,high,Ac,1,0.416,ppn6,0.896129186,1.19820684,0.2080720579,0.0750663202
3,high,Ac,1,0.372,ppn6,0.9288181327,1.5473545587,0.2389626964,0.3882910646
3,high,Ac,1,0.359,ppn6,0.5967617993,1.1434584705,0.024580525,0.0480635319
3,high,Ac,1,0.479,ppn6,0.7169111912,1.2241621829,0.0766908713,0.089962611
3,high,Ac,1,0.436,ppn6,0.8741695709,1.4603963209,0.1885205626,0.2874802168
3,high,Ac,1,0.41,ppn6,0.6816385045,1.4634983056,0.0583988212,0.2908162327
3,high,Ac,1,0.424,ppn6,1.0462386876,1.09500077,0.3675495671,0.0291645329
3,high,Ac,1,0.381,ppn6,0.8870368067,1.4091310446,0.1998597669,0.2351343527
3,high,Ac,1,0.34,ppn6,0.6705452201,1.08857239,0.0531603096,0.0270102275
3,high,Ac,1,0.453,ppn6,0.6787622271,1.1170656587,0.0570169405,0.0371877108
3,high,Ac,1,0.308,ppn6,0.6880003439,1.3246560543,0.061514079,0.1603454262
3,high,Ac,1,0.299,ppn6,0.9180582519,1.2526202952,0.2285587919,0.1078437954
3,high,Ac,0,0.261,ppn6,0.643055927,1.1610761953,0.0412398224,0.0560987235
3,high,Ac,1,0.354,ppn6,0.7586769646,1.3520997251,0.1015677399,0.1830772045
3,high,Ac,1,0.341,ppn6,1.0846172952,1.3705408696,0.4155572113,0.1991982978
3,high,Ac,1,0.403,ppn6,0.6394820975,1.1648776359,0.0398010773,0.0579139297
3,high,Ac,1,0.51,ppn6,0.9389576003,1.2665417736,0.2489786216,0.1171811128
3,high,Ac,1,0.411,ppn6,0.6597828302,1.2811749843,0.0483132736,0.1274136451
3,high,Ac,0,0.421,ppn6,0.6758880073,1.2388339156,0.0556525766,0.0989790816
3,high,Ac,0,0.377,ppn6,0.7709783981,1.1505949513,0.1095599236,0.0512435792
3,high,Ac,1,0.523,ppn6,0.639041751,1.1093969364,0.0396255711,0.0342888296
3,high,Ac,1,0.445,ppn6,0.6713189838,1.2102368729,0.0535177143,0.0818030749
3,high,Ac,1,0.461,ppn6,0.7273649148,1.3319026002,0.0825900754,0.1662014298
3,high,Ac,1,0.435,ppn6,0.7317904496,1.2331193858,0.0851533244,0.0954160478
3,high,Ac,1,0.36,ppn6,0.8265263168,1.1805613032,0.1494180364,0.0657085544
3,high,Ac,1,0.364,ppn6,0.8819005819,1.3150824006,0.1952937794,0.152769895
3,high,Ac,1,0.341,ppn6,0.7448801611,1.3273222104,0.0929640936,0.1624877606
3,high,Ac,1,0.313,ppn6,0.7735295774,1.0992050129,0.1112553045,0.0306181784
3,high,Ac,1,0.438,ppn6,0.7442707699,1.283350791,0.092592858,0.1289716897
3,high,Ac,1,0.35,ppn6,0.6015370185,1.2868838621,0.0261006624,0.1315218097
3,high,Ac,1,0.337,ppn6,0.5921518794,1.2346467377,0.0231562736,0.0963619629
3,high,Ac,1,0.392,ppn6,0.6749675774,1.165796737,0.0552191502,0.0583571436
3,high,Ac,1,0.385,ppn6,0.6643906545,1.1247096971,0.050360131,0.0401943125
3,high,Ac,1,0.323,ppn6,0.909628281,1.2830043698,0.2205694852,0.1287229918
3,high,Ac,0,0.345,ppn6,0.6202673069,1.3835273395,0.0325035043,0.2109590943
3,high,Ac,0,0.321,ppn6,0.7956172658,1.2170422353,0.1264778477,0.0857422235
3,high,Ac,1,0.491,ppn6,0.7324206516,1.3268652804,0.0855215206,0.1621195945
3,high,Ac,1,0.357,ppn6,0.7249199143,1.1062888141,0.081190741,0.0331474129
3,high,Ac,1,0.476,ppn6,0.6485097814,1.1526686851,0.0434846597,0.0521867437
3,high,Ac,1,0.37,ppn6,0.7001917465,1.288092635,0.0677101405,0.1324000165
3,high,Ac,0,0.418,ppn6,0.6552870731,1.2154267975,0.0463571254,0.0847987755
3,high,Ac,1,0.392,ppn6,1.1035172415,1.362570424,0.4402816389,0.1921471452
3,high,Ac,1,0.391,ppn6,0.8049304202,1.2083690633,0.1331887916,0.0807381304
3,high,Ac,1,0.371,ppn6,0.6811424118,1.0908710788,0.0581592973,0.0277710808
3,high,Ac,1,0.464,ppn6,0.9813793298,1.5174051497,0.2931132082,0.351863278
3,high,Ac,1,0.331,ppn6,0.6436313378,1.1104082535,0.0414738576,0.0346643884
3,high,Ac,0,0.526,ppn6,0.7004110753,1.1556972408,0.0678243324,0.0535796277
3,high,Ac,1,0.451,ppn6,0.7076253173,1.4185605046,0.071634003,0.2443680811
3,high,Ac,1,0.478,ppn6,0.8133175278,1.3969150772,0.1393808917,0.2234363776
3,high,Ac,1,0.413,ppn6,0.848102248,1.4217230834,0.1665637497,0.2475048361
3,high,Ac,1,0.382,ppn6,0.67220392,1.1258501621,0.0539279378,0.0406529058
3,high,Ac,1,0.511,ppn6,0.8478445332,1.3207613166,0.1663534578,0.1572414434
3,high,Ac,1,0.476,ppn6,0.7068119877,1.2886207985,0.0711992968,0.1327846592
3,high,Ac,1,0.384,ppn6,0.7385533877,1.2775165891,0.0891460535,0.1248152971
3,high,Ac,1,0.499,ppn6,0.7636959933,1.3774406874,0.1047920287,0.2054049085
3,high,Ac,1,0.378,ppn6,0.7122468877,1.2048699532,0.074129245,0.0787618679
3,high,Ac,0,0.346,ppn6,0.835916424,1.2901097984,0.1567656328,0.1338720484
3,high,Ac,1,0.433,ppn6,0.651486752,1.3219216334,0.044735096,0.1581630064
3,high,Ac,1,0.405,ppn6,0.673681571,1.2888145367,0.054616413,0.1329258917
3,high,Ac,1,0.348,ppn6,0.7612027853,1.0990884386,0.1031840623,0.0305773955
3,high,Ac,1,0.495,ppn6,0.6675233393,1.2920652011,0.0517759603,0.1353067781
3,high,Ac,1,0.422,ppn6,0.6337793489,1.1240560334,0.0375581783,0.03993264
3,high,Ac,1,0.372,ppn6,0.828585071,1.2854259065,0.1510138825,0.1304664529
3,high,Ac,1,0.322,ppn6,0.7819537059,1.2164239388,0.1169459991,0.0853805095
3,high,Ac,1,0.333,ppn6,0.6474631404,1.1383114983,0.0430492436,0.045833241
3,high,Ac,1,0.453,ppn6,0.6171610102,1.3768558417,0.0313931018,0.2048751275
3,high,Ac,1,0.368,ppn6,0.8034162331,1.3760259672,0.132085878,0.2041245618
3,high,Ac,1,0.409,ppn6,0.8710004743,1.2831627924,0.1857786285,0.1288366946
3,high,Ac,1,0.38,ppn6,0.7262557596,1.190363286,0.0819537968,0.0708298511
3,high,Ac,1,0.303,ppn6,1.1722506788,1.2773312562,0.5362203118,0.1246843782
3,high,Ac,1,0.451,ppn6,0.752463987,1.4264272665,0.0976462271,0.2522076143
3,high,Ac,1,0.387,ppn6,0.682708572,1.301527783,0.058917148,0.142357764
3,high,Ac,0,0.413,ppn6,0.9224838327,1.3849050306,0.2328099253,0.2122265472
3,high,Ac,1,0.367,ppn6,0.7578175866,1.1808651141,0.1010207162,0.0658644025
3,high,Ac,1,0.373,ppn6,0.9079650186,1.5294187736,0.2190099551,0.3662601035
3,high,Ac,1,0.338,ppn6,0.6814114658,1.1157474058,0.0582891411,0.0366810218
3,high,Ac,0,0.342,ppn6,0.7477515974,1.1573817445,0.0947233413,0.0543622986
3,high,Ac,1,0.405,ppn6,0.6185651757,1.2152424189,0.0318926564,0.0846914266
3,high,Ac,1,0.498,ppn6,0.9553617163,1.2937718056,0.2656182887,0.1365652078
3,high,Ac,1,0.359,ppn6,0.7254191656,1.2565046943,0.0814755035,0.1104101246
3,high,Ac,1,0.479,ppn6,0.6763111671,1.3308097211,0.0558524092,0.1653115384
3,high,Ac,0,0.544,ppn6,0.7693885203,1.2640675767,0.1085099574,0.1154933138
3,high,Ac,1,0.342,ppn6,0.7668625614,1.3226811006,0.1068521932,0.1587676591
3,high,Ac,1,0.438,ppn6,0.693788317,1.3210156617,0.0644186496,0.1574432225
3,high,Ac,1,0.319,ppn6,0.7472930005,1.1724333631,0.0944412655,0.0616076375
3,high,Ac,1,0.349,ppn6,0.6049102347,1.2340775305,0.0272019744,0.0960088978
3,high,Ac,1,0.378,ppn6,0.7730166484,1.109123642,0.1109133931,0.0341876911
3,high,Ac,1,0.363,ppn6,0.8656786682,1.1003559143,0.1812193356,0.0310222736
3,high,Ac,1,0.265,ppn6,0.7262690819,1.4628856386,0.0819614246,0.2901558175
3,high,Ac,1,0.466,ppn6,0.6154756943,1.2937433944,0.0307987303,0.1365442101
3,high,Ac,1,0.37,ppn6,0.6622324772,1.2384944332,0.0493961529,0.0987655881
3,high,Ac,1,0.334,ppn6,0.6995494394,1.5222012074,0.0673762814,0.3575761373
3,high,Ac,1,0.381,ppn6,0.6642691431,1.2210358738,0.0503056089,0.088096989
3,high,Ac,1,0.334,ppn6,0.7104913299,1.4214809453,0.0731763666,0.247263968
3,high,Ac,1,0.451,ppn6,0.8802291927,1.4647193162,0.1938193305,0.2921346416
1,low,Sp,1,1.211,ppn7,0.1760854817,0.6239013981,0.0696403295,0.0901939682
1,low,Sp,0,0.048,ppn7,0.1896814321,0.7156950018,0.0626493851,0.0434845535
1,low,Sp,0,0.442,ppn7,0.0680034596,0.7072392176,0.1383665645,0.0470826147
1,low,Sp,1,0.642,ppn7,0.2391103182,0.4555041992,0.0403486387,0.2196987245
1,low,Sp,0,0.386,ppn7,0.2157239968,0.6476347143,0.0502907658,0.076501912
1,low,Sp,0,0.373,ppn7,0.1408538573,0.473747812,0.0894764636,0.2029292504
1,low,Sp,1,0.487,ppn7,0.1958996283,0.6259843457,0.0595752396,0.0889471923
1,low,Sp,1,0.515,ppn7,0.1020433744,0.6128237328,0.1142011792,0.0969704406
1,low,Sp,1,0.443,ppn7,0.1367835884,0.6695216458,0.0919280786,0.0648735462
1,low,Sp,1,0.352,ppn7,0.2542067526,0.4781895642,0.0345117084,0.1989471679
1,low,Sp,0,0.339,ppn7,0.1313552281,0.5912554277,0.0952492647,0.110868406
1,low,Sp,1,0.348,ppn7,0.0821102806,0.6655200419,0.1280707533,0.0669279989
1,low,Sp,1,0.412,ppn7,0.0778452183,0.4858615543,0.1311416176,0.192162076
1,low,Sp,1,0.336,ppn7,0.2432912542,0.6472440521,0.0386864722,0.076718171
1,low,Sp,1,0.433,ppn7,0.152155891,0.6311866168,0.0828427316,0.0858712036
1,low,Sp,1,0.442,ppn7,0.2179348851,0.6576078545,0.0493040437,0.071084438
1,low,Sp,1,0.408,ppn7,0.1758108933,0.4598859918,0.0697853297,0.2156102543
1,low,Sp,1,0.378,ppn7,0.1255434644,0.5844311343,0.0988703501,0.1154595344
1,low,Sp,0,0.417,ppn7,0.0651986978,0.7113523186,0.1404610425,0.0453145675
1,low,Sp,1,0.446,ppn7,0.0332695772,0.6556153814,0.1654133876,0.072150861
1,low,Sp,1,0.557,ppn7,0.031691072,0.6460747863,0.1666998684,0.0773672657
1,low,Sp,0,0.356,ppn7,0.1631197444,0.546428709,0.0766516145,0.142729663
1,low,Sp,1,0.401,ppn7,0.0493142569,0.4993032254,0.1526197416,0.1805580933
1,low,Sp,1,0.535,ppn7,0.1365081867,0.6804985848,0.0920951561,0.0594023239
1,low,Sp,0,0.387,ppn7,0.2479067993,0.635428345,0.0368921237,0.0834032217
1,low,Sp,1,0.414,ppn7,0.2665486971,0.6963276652,0.0300784252,0.0519369693
1,low,Sp,0,0.404,ppn7,0.2396659348,0.69414459,0.0401257344,0.052936767
1,low,Sp,1,0.411,ppn7,0.2443842826,0.5616574279,0.0382576941,0.131454885
1,low,Sp,1,0.497,ppn7,0.1149044249,0.604775776,0.1056741452,0.1020474901
1,low,Sp,0,0.405,ppn7,0.1819632183,0.6387744552,0.0665726721,0.0814817306
1,low,Sp,1,0.396,ppn7,0.2059305658,0.6877278211,0.0547791489,0.0559306812
1,low,Sp,1,0.424,ppn7,0.15782529,0.5317271466,0.079611294,0.1540541759
1,low,Sp,1,0.551,ppn7,0.1859616556,0.5828068996,0.0645253315,0.1165659809
1,low,Sp,1,0.478,ppn7,0.2044220032,0.6094121145,0.0554875812,0.0991068408
1,low,Sp,1,0.488,ppn7,0.22481314,0.7216427857,0.046296788,0.0410393528
1,low,Sp,1,0.511,ppn7,0.1956886753,0.5847851675,0.0596782631,0.1152190634
1,low,Sp,1,0.461,ppn7,0.1047284592,0.6550944993,0.1123936117,0.0724309596
1,low,Sp,0,0.395,ppn7,0.2209545172,0.6105946443,0.0479721727,0.0983636891
1,low,Sp,1,0.561,ppn7,0.1692152752,0.5118500101,0.0733135492,0.1700527236
1,low,Sp,1,0.56,ppn7,0.2425138215,0.5855207302,0.0389929012,0.1147202467
1,low,Sp,1,0.519,ppn7,0.1457634631,0.5030802378,0.0865633848,0.1773624933
1,low,Sp,1,0.357,ppn7,0.1796813466,0.5882052887,0.0677554015,0.1129089133
1,low,Sp,1,0.473,ppn7,0.1921600587,0.71250077,0.0614147352,0.0448269397
1,low,Sp,1,0.465,ppn7,0.2451544709,0.6626398165,0.0379569962,0.0684265489
1,low,Sp,1,0.418,ppn7,0.15711148,0.6346380315,0.0800146132,0.0838603253
1,low,Sp,1,0.47,ppn7,0.1172699594,0.4832549933,0.1041417858,0.1944541097
1,low,Sp,1,0.326,ppn7,0.0355354413,0.4661863952,0.1635754205,0.2097989095
1,low,Sp,1,0.362,ppn7,0.1745844249,0.5233789035,0.0704348241,0.1606771958
1,low,Sp,1,0.429,ppn7,0.1147875503,0.5529214564,0.105750145,0.1378659535
1,low,Sp,1,0.408,ppn7,0.2358221037,0.5213565054,0.0416804565,0.1623026246
1,low,Sp,0,0.404,ppn7,0.1535660094,0.698784175,0.0820329878,0.0508233421
1,low,Sp,1,0.456,ppn7,0.1529206651,0.5344039821,0.0824030756,0.1519600396
1,low,Sp,1,0.425,ppn7,0.2395774874,0.5404430735,0.0401611767,0.1472881867
1,low,Sp,1,0.468,ppn7,0.1163760452,0.4880863432,0.1047195351,0.1902164957
1,low,Sp,1,0.401,ppn7,0.2072194462,0.4898465054,0.0541774866,0.188684246
1,low,Sp,1,0.457,ppn7,0.1936336909,0.6582537458,0.0606865159,0.0707404444
1,low,Sp,1,0.381,ppn7,0.139476029,0.5205847486,0.0903026511,0.1629250525
1,low,Sp,1,0.415,ppn7,0.2664570171,0.5867923225,0.0301102339,0.1138604774
1,low,Sp,1,0.396,ppn7,0.1348704419,0.510945698,0.0930918571,0.1707993718
1,low,Sp,1,0.433,ppn7,0.1287784512,0.4955164182,0.096846419,0.1837906232
1,low,Sp,1,0.488,ppn7,0.1639292262,0.6662093998,0.076204043,0.0665717942
1,low,Sp,1,0.49,ppn7,0.0214991408,0.3911729194,0.1751262497,0.2841439923
1,low,Sp,1,0.48,ppn7,0.0904503299,0.6132513082,0.1221710071,0.0967043288
1,low,Sp,1,0.335,ppn7,0.1472024753,0.7177396945,0.0857186931,0.0426359767
1,low,Sp,1,0.487,ppn7,0.143683007,0.469393539,0.0877919223,0.2068712071
1,low,Sp,1,0.367,ppn7,0.0789794367,0.6049973784,0.1303214241,0.101905958
1,low,Sp,1,0.439,ppn7,0.1064308028,0.6381705937,0.111255083,0.0818268398
1,low,Sp,1,0.4,ppn7,0.1676705249,0.4650937711,0.0741524633,0.2108010303
1,low,Sp,1,0.471,ppn7,0.1458406939,0.6012887098,0.0865179456,0.1042875274
1,low,Sp,1,0.406,ppn7,0.0719349962,0.5571758044,0.1354571425,0.1347247482
1,low,Sp,1,0.39,ppn7,0.1919195264,0.5876509739,0.0615340105,0.1132817414
1,low,Sp,1,0.395,ppn7,0.0556730466,0.5492115339,0.1476918529,0.140634728
1,low,Sp,0,0.316,ppn7,0.105345068,0.6419859641,0.1119805538,0.0796585936
1,low,Sp,1,0.508,ppn7,0.1949004929,0.7125402298,0.0600639766,0.0448102321
1,low,Sp,0,0.359,ppn7,0.1821173353,0.6867245559,0.0664931663,0.0564062255
1,low,Sp,1,0.364,ppn7,0.1800427638,0.555748864,0.0675673793,0.1357742976
1,low,Sp,1,0.5,ppn7,0.1389110648,0.5644203474,0.0906425182,0.1294590314
1,low,Sp,1,0.447,ppn7,0.1286997987,0.4953079543,0.0968953787,0.183969407
1,low,Sp,1,0.502,ppn7,0.1145334202,0.666393437,0.105915492,0.0664768593
1,low,Sp,0,0.295,ppn7,0.1167164255,0.5537320154,0.1044993542,0.1372646844
1,low,Sp,1,0.486,ppn7,0.2028920253,0.6459588318,0.0562107192,0.0774317845
1,low,Sp,1,0.39,ppn7,0.2487264731,0.4797315139,0.0365779208,0.1975740186
1,low,Sp,0,0.485,ppn7,0.1458755542,0.5711081347,0.0864974392,0.1246911706
1,low,Sp,1,1.119,ppn7,0.1257272865,0.529002666,0.0987547831,0.1562003016
1,low,Sp,1,0.606,ppn7,0.2190494044,0.6683402791,0.0488103387,0.0654767368
1,low,Sp,1,0.495,ppn7,0.148075965,0.6868509735,0.0852079797,0.0563461932
1,low,Sp,1,0.322,ppn7,0.2404431483,0.6692451408,0.0398149648,0.0650144759
1,low,Sp,0,0.435,ppn7,0.2387672168,0.4759279067,0.0404865938,0.2009698395
1,low,Sp,1,0.52,ppn7,0.037459883,0.4730747728,0.162022464,0.2035360803
1,low,Sp,1,0.537,ppn7,0.105398062,0.5387878553,0.1119450893,0.1485614105
1,low,Sp,1,0.372,ppn7,0.1489715103,0.6121789992,0.0846859551,0.0973723973
1,low,Sp,1,0.376,ppn7,0.1194048981,0.5089442338,0.1027684114,0.1724577032
1,low,Sp,1,0.484,ppn7,0.2168642877,0.6847696229,0.0497806318,0.0573386403
1,low,Sp,1,0.292,ppn7,0.1038775281,0.5432059201,0.1129648878,0.1451751616
1,low,Sp,0,0.35,ppn7,0.1785924935,0.6196350039,0.0683234411,0.0927747638
1,low,Sp,1,0.328,ppn7,0.0575714177,0.5010286299,0.1462363422,0.1790947482
1,low,Sp,1,0.351,ppn7,0.0555541152,0.6578329711,0.1477832794,0.070964449
1,low,Sp,0,0.419,ppn7,0.213647234,0.6753455329,0.0512265319,0.0619407425
1,low,Sp,1,0.33,ppn7,0.1185032635,0.5291714763,0.1033473076,0.156066895
1,low,Sp,1,0.402,ppn7,0.1364083501,0.6964207644,0.0921557612,0.051894544
1,low,Sp,0,0.385,ppn7,0.2160469319,0.6154555029,0.0501460298,0.0953382963
1,low,Sp,1,0.398,ppn7,0.2543906766,0.7181875083,0.0344434059,0.0424512438
1,low,Sp,1,0.396,ppn7,0.1672298792,0.5338136243,0.0743926415,0.1524206553
1,low,Sp,1,0.365,ppn7,0.090813283,0.5546002635,0.1219174131,0.1366220795
1,low,Sp,1,0.365,ppn7,0.1204304588,0.6136161081,0.1021119247,0.0964775759
1,low,Sp,1,0.468,ppn7,0.0335253511,0.4162937406,0.1652054012,0.2579936608
1,low,Sp,1,0.356,ppn7,0.1004115805,0.5938717639,0.1153067279,0.1091329332
1,low,Sp,1,0.332,ppn7,0.1075613959,0.602682374,0.1105021444,0.1033893416
1,low,Sp,1,0.314,ppn7,0.1998974882,0.6608861411,0.057639624,0.0693470936
1,low,Sp,1,0.356,ppn7,0.1027142937,0.5827295922,0.1137481729,0.1166187751
1,low,Sp,1,0.353,ppn7,0.148342669,0.7230144305,0.0850523469,0.0404854938
1,low,Sp,1,0.478,ppn7,0.2229748745,0.5981318376,0.0470912349,0.1063364273
1,low,Sp,1,0.291,ppn7,0.0798647824,0.618979855,0.1296829873,0.093174296
1,low,Sp,1,0.344,ppn7,0.1884617908,0.7230438455,0.0632614217,0.0404736575
1,low,Sp,1,0.324,ppn7,0.1784329617,0.6326140672,0.0684068658,0.0850366471
1,low,Sp,1,0.544,ppn7,0.1052262482,0.613989143,0.1120600905,0.0962459795
1,low,Sp,1,0.362,ppn7,0.0596296377,0.6480349633,0.1446664164,0.0762806626
1,low,Sp,1,0.337,ppn7,0.2670300826,0.6824057163,0.0299116823,0.0584763263
1,low,Sp,0,0.432,ppn7,0.1126168563,0.6328396987,0.1071666436,0.084905105
1,low,Sp,1,0.44,ppn7,0.0897163611,0.5588582982,0.1226846336,0.1334924646
1,low,Sp,1,0.436,ppn7,0.0915575072,0.5172507587,0.1213982503,0.1656276297
1,low,Sp,1,0.417,ppn7,0.1459671644,0.5123237069,0.0864435617,0.169662267
1,low,Sp,1,0.292,ppn7,0.1191372552,0.6576097914,0.1029400823,0.0710834052
1,low,Sp,0,0.327,ppn7,0.2011117998,0.6103475651,0.0570580286,0.098518733
1,low,Sp,1,0.349,ppn7,0.0352187664,0.614060336,0.1638316757,0.0962018114
1,low,Sp,1,0.491,ppn7,0.2248350998,0.5462969542,0.0462873384,0.1428292332
1,low,Sp,1,0.491,ppn7,0.2489856715,0.5507506675,0.0364788427,0.1394827069
1,low,Sp,1,0.381,ppn7,0.0838686254,0.4829836706,0.1268153283,0.1946934734
1,low,Sp,1,0.443,ppn7,0.0325693956,0.6340996711,0.1659834202,0.0841724189
1,low,Sp,1,0.495,ppn7,0.151919303,0.5416646504,0.082978979,0.1463520419
1,low,Sp,1,0.428,ppn7,0.2227379809,0.6029987185,0.0471941053,0.1031860055
1,low,Sp,1,0.373,ppn7,0.2512079036,0.5729367056,0.0356349135,0.1234031176
1,low,Sp,1,0.357,ppn7,0.1374758038,0.3998485133,0.0915088033,0.27497018
1,low,Sp,1,0.353,ppn7,0.2064143085,0.6429871617,0.0545529435,0.0790944429
1,low,Sp,1,0.455,ppn7,0.0416539133,0.4042318412,0.1586636905,0.2703923698
1,low,Sp,1,0.418,ppn7,0.2589531812,0.5694961097,0.0327707178,0.125832234
1,low,Sp,1,0.464,ppn7,0.0561977585,0.5550280765,0.1472888274,0.1363060024
1,low,Sp,1,0.385,ppn7,0.2342242613,0.7286964189,0.0423354339,0.0382312322
1,low,Sp,1,0.348,ppn7,0.2549681626,0.7172706016,0.0342293889,0.0428299179
1,low,Sp,1,0.443,ppn7,0.2174182759,0.6518448238,0.0495337317,0.0741906904
1,low,Sp,1,0.325,ppn7,0.083070665,0.5263030547,0.1273842906,0.1583414801
1,low,Sp,1,0.404,ppn7,0.2173839317,0.6814514925,0.0495490203,0.0589387353
1,low,Sp,1,0.408,ppn7,0.2111885606,0.7181110468,0.0523455338,0.0424827574
1,low,Sp,1,0.463,ppn7,0.13157118,0.3886433594,0.0951160151,0.2868471629
1,low,Sp,1,0.311,ppn7,0.2043784976,0.4686841271,0.0555080793,0.2075170354
1,low,Sp,1,0.411,ppn7,0.0721094007,0.5753572762,0.1353287955,0.1217083429
